"","AirportID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","TzDatabaseTz","Type","Source"
"8383",9824,"Tazadit Airport","Zouerat","Mauritania","OUZ","GQPZ",22.7563991546631,-12.4835996627808,1129,"0","N","Africa/Nouakchott","airport","OurAirports"
"8384",9825,"Asaba International Airport","Asaba","Nigeria","ABB","DNAS",6.204167,6.665278,305,"1","N","Africa/Lagos","airport","OurAirports"
"8385",9826,"Akwa Ibom International Airport","Uyo","Nigeria","QUO","DNAI",4.8725,8.093,170,"1","N","Africa/Lagos","airport","OurAirports"
"8386",9827,"Semera Airport","Semera","Ethiopia","SZE","\N",11.7875,40.991667,1380,"3","N","Africa/Addis_Ababa","airport","User"
"8387",9828,"Kasama Airport","Kasama","Zambia","KAA","FLKS",-10.2166996002197,31.13330078125,4541,"2","N","Africa/Lusaka","airport","OurAirports"
"8388",9829,"Mbeya Airport","Mbeya","Tanzania","\N","HTMB",-8.919444,33.463889,5600,"3","N","Africa/Dar_es_Salaam","airport","OurAirports"
"8389",9830,"Mpanda Airport","Mpanda","Tanzania","\N","HTMP",-6.355374,31.084116,3520,"3","N","Africa/Dar_es_Salaam","airport","OurAirports"
"8390",9831,"Songea Airport","Songea","Tanzania","SGX","HTSO",-10.6829996109009,35.5830001831055,3445,"3","N","Africa/Dar_es_Salaam","airport","OurAirports"
"8391",9832,"Morogoro Airport","Morogoro","Tanzania","\N","HTMG",-6.79722023010254,37.6530990600586,1676,"3","N","Africa/Dar_es_Salaam","airport","OurAirports"
"8392",9833,"Kirawira Aerodrome","Grumeti Game Reserve","Tanzania","GTZ","\N",-2.160833,34.225556,3970,"3","N","Africa/Dar_es_Salaam","airport","User"
"8393",9834,"Kogatende Airstrip","Kogatende","Tanzania","\N","\N",-1.565604,34.885572,1000,"3","U","Africa/Dar_es_Salaam","unknown","User"
"8394",9835,"Lobo Airstrip","Lobo","Tanzania","\N","HTLO",-2.010441,35.160822,1000,"3","N","Africa/Dar_es_Salaam","unknown","User"
"8395",9836,"Serengeti South Airfield","Serengeti South","Tanzania","\N","HTST",-2.457931,34.82171,1000,"3","N","Africa/Dar_es_Salaam","unknown","User"
"8396",9837,"Chiasso Railway Station","Chiasso","Switzerland","\N","\N",45.832222,9.031111,781,"1","E","Europe/Zurich","station","User"
"8397",9838,"Etihad Travel Mall","Dubai","United Arab Emirates","XNB","\N",25.154721,55.226424,100,"4","N","Asia/Dubai","unknown","User"
"8398",9839,"Port of liverpool","Liverpool","United Kingdom","\N","\N",53.4043,-2.9949,0,"0","U","Europe/London","unknown","User"
"8399",9840,"Port of montreal","Montreal","Canada","\N","\N",45.547,-73.53,0,"-5","U","America/Toronto","unknown","User"
"8400",9841,"Zaysan Airport","Zaysan","Kazakhstan","SZI","\N",47.486944,84.887222,2170,"6","E","Asia/Qyzylorda","airport","User"
"8401",9842,"Tuticorin Airport","Thoothukudi","India","TCR","\N",8.724167,78.025833,129,"5.5","N","Asia/Calcutta","airport","User"
"8402",9843,"Jiuhuashan Airport","Chizhou","China","JUH","ZSJH",30.7403,117.6856,60,"8","N","Asia/Shanghai","airport","OurAirports"
"8403",9844,"Anshan Air Base","Anshan","China","AOG","ZYAS",41.105301,122.853996,0,"8","N","Asia/Shanghai","airport","OurAirports"
"8404",9845,"Saertu Airport","Daqing","China","DQA","ZYDQ",46.7463888889,125.140555556,496,"8","N","Asia/Shanghai","airport","OurAirports"
"8405",9846,"Zunyi Xinzhou Airport","Zunyi","China","ZYI","ZUZY",27.5895,107.0007,2920,"8","N","Asia/Shanghai","airport","OurAirports"
"8406",9847,"Conway Horry County Airport","Conway","United States","\N","KHYW",33.82849884,-79.12220001,35,"-5","A","America/New_York","airport","OurAirports"
"8407",9848,"Lindu Airport","Yinchun","China","LDS","ZYLD",47.7520555556,129.019125,791,"8","N","Asia/Shanghai","airport","OurAirports"
"8408",9849,"Anshun Huangguoshu Airport","Anshun","China","AVA","ZUAS",26.2605555556,105.873333333,4812,"8","N","Asia/Shanghai","airport","OurAirports"
"8409",9850,"Sikasso Airport","Sikasso","Mali","KSS","GASK",11.3330001831055,-5.69999980926514,1378,"0","N","Africa/Bamako","airport","OurAirports"
"8410",9851,"LUX Maldives","Dhidhoofinolhu Island","Maldives","\N","\N",3.503467,72.900263,0,"5","U","Indian/Maldives","unknown","User"
"8411",9852,"Mushimasgali","Mushimasgali","Maldives","\N","\N",3.959,72.913,0,"5","N","Indian/Maldives","unknown","User"
"8412",9853,"Toowoomba Wellcamp Airport","Toowoomba","Australia","WTB","YBWW",-27.558332,151.793335,1509,"10","N","Australia/Brisbane","airport","OurAirports"
"8413",9854,"Tonghua Sanyuanpu Airport","Tonghua","China","TNH","ZYTN",42.2538888889,125.703333333,1200,"8","N","Asia/Shanghai","airport","OurAirports"
"8414",9855,"Central Azeri","Caspian Sea","Azerbaijan","\N","CENA",40.02,51.27,0,"4","E","\N","unknown","User"
"8415",9856,"Kunshan South Railway Station","Kunshan","China","KVN","\N",31.355,120.946389,13,"8","N","Asia/Shanghai","station","User"
"8416",9857,"Suzhou Guangfu Airport","Suzhou","China","SZV","ZSSZ",31.2631,120.401001,0,"8","N","Asia/Shanghai","airport","OurAirports"
"8417",9858,"Falwell","Lynchburg","United States","W24","KW24",37.2268,-79.0733,939,"-5","A","America/New_York","unknown","User"
"8418",9859,"Conrad Maldives Resort","Rangali Island","Maldives","\N","\N",3.5833,72.7167,0,"5","U","Indian/Maldives","unknown","User"
"8419",9860,"City Airport Manchester","Manchester","United Kingdom","\N","EGCB",53.471698761,-2.38971996307,73,"0","U","Europe/London","airport","OurAirports"
"8420",9861,"Sleap Airport","Shrewsbury","United Kingdom","\N","EGCV",52.8339004517,-2.77167010307,275,"0","U","Europe/London","airport","OurAirports"
"8421",9862,"Tatenhill Airfield","Burton-on-Trent","United Kingdom","\N","EGBM",52.8147010803,-1.76110994816,439,"0","U","Europe/London","airport","OurAirports"
"8422",9863,"Full Sutton Airfield","York","United Kingdom","\N","EGNU",53.980598,-0.864722,86,"0","U","Europe/London","airport","OurAirports"
"8423",9864,"Sherburn-In-Elmet Airfield","Leeds","United Kingdom","\N","EGCJ",53.788458,-1.216877,26,"0","U","Europe/London","airport","OurAirports"
"8424",9865,"Haliwen Airport","Atambua","Indonesia","ABU","WATA",-9.333333,124.9,1434,"8","N","Asia/Makassar","airport","User"
"8425",9866,"Beringin Airport","Muara Teweh","Indonesia","\N","WAOM",-0.940325021744,114.893875122,126,"7","N","Asia/Jakarta","airport","OurAirports"
"8426",9867,"Kasonaweja Airstrip","Kasonaweja","Indonesia","KAS","WZ31",-2.3007,138.0327,88,"9","N","Asia/Jayapura","unknown","User"
"8427",9868,"Mulia Airport","Mulia","Indonesia","LII","WAJM",-3.7018,137.957,6527,"9","N","Asia/Jayapura","airport","OurAirports"
"8428",9869,"Wonopito Airport","Lewoleba","Indonesia","LWE","\N",-8.640556,122.236667,16,"8","U","Asia/Makassar","airport","User"
"8429",9870,"Tardamu Airport","Savu Island","Indonesia","SAU","WATS",-10.427778,121.897778,46,"8","N","Asia/Makassar","airport","User"
"8430",9871,"Robert Atty Bessing Airport","Malinau","Indonesia","\N","WALM",3.575278,116.619722,26,"8","N","Asia/Makassar","airport","User"
"8431",9872,"Stenkol Airport","Bintuni","Indonesia","NTI","WASB",-2.1033,133.5164,57,"9","N","Asia/Jayapura","airport","OurAirports"
"8432",9873,"Wasior Airport","Wasior","Indonesia","WSR","WASW",-2.721,134.5061,49,"9","N","Asia/Jayapura","airport","OurAirports"
"8433",9874,"Silangit Airport","Siborong-Borong","Indonesia","DTB","WIMN",2.25973,98.991898,4700,"7","N","Asia/Jakarta","airport","OurAirports"
"8434",9875,"Lasikin Airport","Sinabang","Indonesia","\N","WITG",2.41027998924255,96.3255996704102,19,"7","N","Asia/Jakarta","airport","OurAirports"
"8435",9876,"Youngstown Federal Station","Youngstown","United States","\N","\N",41.102701,-80.654565,850,"-5","A","America/New_York","station","User"
"8436",9877,"Metrorail Transfer Station","Hialeah","United States","\N","\N",25.846394,-80.259617,50,"-5","A","America/New_York","station","User"
"8437",9878,"Opa-locka Station","Opa-locka","United States","\N","\N",25.900036,-80.252694,50,"-5","A","America/New_York","station","User"
"8438",9879,"Golden Glades Station","Golden Glades","United States","\N","\N",25.92155,-80.216917,50,"-5","A","America/New_York","station","User"
"8439",9880,"Hollywood Station","Hollywood","United States","\N","\N",26.012411,-80.167658,50,"-5","A","America/New_York","station","User"
"8440",9881,"Sheridan Street Station","Hollywood","United States","\N","\N",26.031717,-80.167774,50,"-5","A","America/New_York","station","User"
"8441",9882,"Fort Lauderdale Station","Fort Lauderdale","United States","\N","\N",26.119942,-80.169808,50,"-5","A","America/New_York","station","User"
"8442",9883,"Cypress Creek Station","Fort Lauderdale","United States","\N","\N",26.201194,-80.150369,50,"-5","A","America/New_York","station","User"
"8443",9884,"Pompano Beach Station","Pompano Beach","United States","\N","\N",26.272286,-80.134814,50,"-5","A","America/New_York","station","User"
"8444",9885,"Nikolayevka","Nikolayevka","Russia","\N","УУЬН",53.04224,158.31024,89,"12","N","Asia/Anadyr","unknown","User"
"8445",9886,"Seunagan Airport","Nagan Raya","Indonesia","MEQ","WITC",4.25,96.2170028686523,10,"7","N","\N","airport","OurAirports"
"8446",9887,"Betoambari Airport","Bau-Bau","Indonesia","BUW","WAWB",-5.48687982559204,122.569000244141,164,"8","N","\N","airport","OurAirports"
"8447",9888,"Kao Airport","Kao","Indonesia","KAZ","WAMK",1.1852799654007,127.896003723145,27,"9","N","\N","airport","OurAirports"
"8448",9889,"Melangguane Airport","Melonguane","Indonesia","MNA","WAMN",4.00694,126.672997,3,"8","N","\N","airport","OurAirports"
"8449",9890,"Sanggata/Sangkimah Airport","Sanggata","Indonesia","SGQ","WRLA",0.3847,117.543,60,"8","N","\N","airport","OurAirports"
"8450",9891,"Muara Bungo Airport","Muara Bungo","Indonesia","BUU","WIPI",-1.1278,102.135,214,"7","N","\N","airport","OurAirports"
"8451",9892,"Selayar/Aroepala Airport","Selayar","Indonesia","\N","WAWH",-6.1751,120.4362,30,"8","N","\N","airport","OurAirports"
"8452",9893,"Kuala Kurun Airport","Kuala Kurun","Indonesia","\N","WT81",-1.1277,113.8746,145,"7","N","\N","airport","User"
"8453",9894,"Puruk Cahu Airport","Puruk Cahu","Indonesia","PCU","\N",-0.6875722,114.4437632,200,"7","U","\N","airport","User"
"8454",9895,"Melalan Airport","Melak","Indonesia","MLK","WRLE",-0.203767,115.759892,600,"8","N","\N","airport","User"
"8455",9896,"Dekai Airport","Dekai","Indonesia","DEK","WX67",-4.85611,139.481111,195,"9","N","\N","airport","User"
"8456",9897,"Illaga Airport","Illaga","Indonesia","ILA","WABL",-3.97648,137.6225,7989,"9","N","\N","airport","OurAirports"
"8457",9898,"Oksibil Airport","Oksibil","Indonesia","OKL","WAJO",-4.9071,140.6277,4315,"9","N","\N","airport","OurAirports"
"8458",9899,"Kokonau Airport","Kokonau","Indonesia","KOX","WABN",-4.71075,136.43515,59,"9","N","\N","airport","OurAirports"
"8459",9900,"Kenyam Airport","Keneyan","Indonesia","KNY","WZ41",-4.599362,138.384296,435,"9","N","\N","airport","User"
"8460",9901,"Clermont Airport","Clermont","Australia","CMQ","YCMT",-22.773099899292,147.621002197266,908,"10","N","\N","airport","OurAirports"
"8461",9902,"Warrnambool Airport","Warrnambool","Australia","WMB","YWBL",-38.2952995300293,142.447006225586,242,"10","O","\N","airport","OurAirports"
"8462",9903,"Bloomfield Airport","Bloomfield","Australia","BFC","\N",-15.8736,145.3300018,25,"10","N","\N","airport","User"
"8463",9904,"Richmond Airport","Richmond","Australia","RCM","YRMD",-20.7019004821777,143.115005493164,676,"10","N","\N","airport","OurAirports"
"8464",9905,"RAAF Base Curtin","Derby","Australia","DCN","YCIN",-17.5813999176,123.82800293,300,"8","N","\N","airport","OurAirports"
"8465",9906,"Fleetwood","Fleetwood","United Kingdom","\N","\N",53.923,-3.015,0,"0","U","\N","unknown","User"
"8466",9907,"Arnoldstein","Arnoldstein","Austria","\N","\N",46.55,13.66,1900,"1","E","\N","unknown","User"
"8467",9908,"Lucerne","Lucerne","Switzerland","\N","\N",47.05,8.278,1430,"1","E","\N","unknown","User"
"8468",9909,"Wolfach","Wolfach","Germany","\N","\N",48.05,8,1600,"1","E","\N","unknown","User"
"8469",9910,"Kalispell","Kalispell","United States","\N","\N",48.05,-114.1,2900,"-7","A","\N","unknown","User"
"8470",9911,"Banff","Banff","Canada","\N","\N",51.05,-115.5,4600,"-7","A","\N","unknown","User"
"8471",9912,"Jasper","Jasper","Canada","\N","\N",52.8,-118.07,3500,"-7","A","\N","unknown","User"
"8472",9913,"Terrace Bay","Terrace Bay","Canada","\N","\N",48.8,-87.005,600,"-5","A","\N","unknown","User"
"8473",9914,"Ayr","Ayr","Canada","\N","\N",43.302,-80.451,950,"-5","A","\N","unknown","User"
"8474",9915,"Edmundston","Edmundston","Canada","\N","\N",47.55,-68.5,700,"-4","A","\N","unknown","User"
"8475",9916,"St. Andrews","St. Andrews","Canada","\N","\N",45.074,-67.052,10,"-4","A","\N","unknown","User"
"8476",9917,"Pinery","Pinery","Canada","\N","\N",43.201,-81.901,580,"-5","A","\N","unknown","User"
"8477",9918,"Gananoque","Gananoque","Canada","\N","\N",44.333,-76.166,230,"-5","A","\N","unknown","User"
"8478",9919,"Riviere-du-Loup","Riviere-du-Loup","Canada","\N","\N",47.8333,-69.5,0,"-5","A","\N","unknown","User"
"8479",9920,"Campbells Cove Provincial Park","Campbells Cove Provincial Park","Canada","\N","\N",46.501,-62.133,0,"-4","A","\N","unknown","User"
"8480",9921,"Twin Shores Camping Area","Twin Shores Camping Area","Canada","\N","\N",46.566,-63.665,0,"-5","A","\N","unknown","User"
"8481",9922,"Oka","Oka","Canada","\N","\N",45.46019,-74.0905,20,"-5","A","\N","unknown","User"
"8482",9923,"Hudson","Hudson","Canada","\N","\N",45.44236,-74.10355,20,"-5","A","\N","unknown","User"
"8483",9924,"Inverhuron","Inverhuron","Canada","\N","\N",44.3013,-81.59897,570,"-5","A","\N","unknown","User"
"8484",9925,"Kill Bear","Kill Bear","Canada","\N","\N",45.34834,-80.19066,570,"-5","A","\N","unknown","User"
"8485",9926,"Long Sault","Long Sault","Canada","\N","\N",44.98926,-74.96907,30,"-5","A","\N","unknown","User"
"8486",9927,"L Etete","L Etete","Canada","\N","\N",45.05333,-66.89206,0,"-4","A","\N","unknown","User"
"8487",9928,"Deer Is","Deer Is","Canada","\N","\N",45.02385,-66.93918,0,"-4","A","\N","unknown","User"
"8488",9929,"Deer Is Point","Dear Is Point","Canada","\N","\N",44.92579,-66.98398,0,"-4","A","\N","unknown","User"
"8489",9930,"Blacks Harbour","Blacks Harbour","Canada","\N","\N",45.04672,-66.80889,0,"-4","A","\N","unknown","User"
"8490",9931,"North Head","North Head","Canada","\N","\N",44.76185,-66.7464,0,"-4","A","\N","unknown","User"
"8491",9932,"Ingalls Head","Ingalls Head","Canada","\N","\N",44.66196,-66.7576,0,"-4","A","\N","unknown","User"
"8492",9933,"White Head Is","White Head Is","Canada","\N","\N",44.6278,-66.72241,0,"-4","A","\N","unknown","User"
"8493",9934,"Cornwall Wallmart","Cornwall Wallmart","Canada","\N","\N",45.02428,-74.75041,40,"-5","A","\N","unknown","User"
"8494",9935,"Kualanamu International Airport","Medan","Indonesia","KNO","WIMM",3.642222,98.885278,23,"7","N","Asia/Jakarta","airport","OurAirports"
"8495",9936,"Jasper Railway Station","Jasper","Canada","XDH","\N",52.876111,-118.079722,0,"-7","A","\N","station","User"
"8496",9937,"Gratiot Community Airport","Kamloops","Canada","AMN","KAMN",43.322101593,-84.68800354,754,"-7","A","\N","airport","OurAirports"
"8497",9938,"Asheboro Regional Airport","Asheboro","United States","\N","KHBI",35.65449905,-79.8946991,671,"-5","A","\N","airport","OurAirports"
"8498",9939,"Seosan Air Base","Seosan","South Korea","HMY","RKTP",36.703999,126.486,39,"9","N","\N","airport","OurAirports"
"8499",9940,"Andorra La Vella","Andorra La Vella","Spain","ALV","\N",42.51,1.52,10,"1","E","\N","unknown","User"
"8500",9941,"Ngala Airport","Ngala","South Africa","NGL","\N",-24.3878,31.3258,1470,"1","U","\N","airport","User"
"8501",9942,"Henderson Field","Wallace","United States","\N","KACZ",34.7178993225098,-78.0036010742188,39,"-5","A","\N","airport","OurAirports"
"8502",9943,"Emporia Greensville Regional Airport","Emporia","United States","\N","KEMV",36.6869010925293,-77.4828033447266,127,"-5","A","\N","airport","OurAirports"
"8503",9944,"Sainte-Foy Railway Station","Sainte-Foy","Canada","\N","\N",46.754399,-71.299488,322,"-5","A","\N","station","User"
"8504",9945,"Drummondville Railway Station","Drummondville","Canada","\N","\N",45.882095,-72.48834,1198,"-5","A","\N","station","User"
"8505",9946,"Saint Lambert Railway Station","Saint Lambert","Canada","\N","\N",45.498896,-73.507287,25,"-5","A","\N","station","User"
"8506",9947,"Rochester Station","Rochester","United States","\N","\N",43.163411,-77.608057,505,"-5","A","\N","station","User"
"8507",9948,"Rome Amtrak Station","Rome","United States","\N","\N",43.199425,-75.44996,456,"-5","A","\N","station","User"
"8508",9949,"Amsterdam Amtrak Station","Amsterdam","United States","\N","\N",42.953719,-74.2195,361,"-5","A","\N","station","User"
"8509",9950,"Schenectady Amtrak Station","Schenectady","United States","\N","\N",42.814606,-73.942887,324,"-5","A","\N","station","User"
"8510",9951,"Hudson Amtrak Station","Hudson","United States","\N","\N",42.253891,-73.797729,420,"-5","A","\N","station","User"
"8511",9952,"Rhinecliff-Kingston Amtrak Station","Rhinebeck","United States","\N","\N",41.921346,-73.951278,200,"-5","A","\N","station","User"
"8512",9953,"Croton-Harmon Station","Croton-on-Hudson","United States","\N","\N",41.189903,-73.882394,164,"-5","A","\N","station","User"
"8513",9954,"Naperville Station","Naperville","United States","\N","\N",41.779722,-88.145556,702,"-6","A","\N","station","User"
